Timestamp,Rainfall at Nayabazar - Namsaling,Rainfall at Sandakpur - Valley,Water Level at Mai Khola,Rainfall at Mai Beni,Rainfall at Pashupatingar,Rainfall at Sandakpur - Hilltop
2024-09-02T18:25:00+00:00,,,1.42899990082,0.0,0.0,0.0
2024-09-02T18:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T18:35:00+00:00,,,1.41699981689,0.0,0.0,0.0
2024-09-02T18:45:00+00:00,0.0,0.0,1.41899967194,0.0,0.0,0.0
2024-09-02T18:55:00+00:00,,,1.41899967194,0.0,0.0,0.0
2024-09-02T19:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T19:05:00+00:00,,,1.4139995575,0.0,0.0,0.0
2024-09-02T19:15:00+00:00,0.0,0.0,1.41599941254,0.0,0.0,0.0
2024-09-02T19:25:00+00:00,,,1.41899967194,0.0,0.0,0.0
2024-09-02T19:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T19:35:00+00:00,,,1.40899944305,0.0,0.0,0.0
2024-09-02T19:45:00+00:00,0.0,0.0,1.42299938202,0.0,0.0,0.0
2024-09-02T19:55:00+00:00,,,1.40599918365,0.0,0.0,0.0
2024-09-02T20:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T20:05:00+00:00,,,1.4109992981,0.0,0.0,0.0
2024-09-02T20:15:00+00:00,0.0,0.0,1.40499973297,0.0,0.0,0.0
2024-09-02T20:25:00+00:00,,,1.39699935913,0.0,0.0,0.0
2024-09-02T20:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T20:35:00+00:00,,,1.39599990845,0.0,0.0,0.0
2024-09-02T20:45:00+00:00,0.0,0.0,1.39599990845,0.0,0.0,0.0
2024-09-02T20:55:00+00:00,,,1.40100002289,0.0,0.0,0.0
2024-09-02T21:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T21:05:00+00:00,,,1.39599990845,0.0,0.0,0.0
2024-09-02T21:15:00+00:00,0.0,0.0,1.38700008392,0.0,0.0,0.0
2024-09-02T21:25:00+00:00,,,1.39199924469,0.0,0.0,0.0
2024-09-02T21:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T21:35:00+00:00,,,1.37599945068,0.0,0.0,0.0
2024-09-02T21:45:00+00:00,0.0,0.0,1.3719997406,0.0,0.0,0.0
2024-09-02T21:55:00+00:00,,,1.37999916077,0.0,0.0,0.0
2024-09-02T22:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T22:05:00+00:00,,,1.37599945068,0.0,0.0,0.0
2024-09-02T22:15:00+00:00,0.0,0.0,1.37099933624,0.0,0.0,0.0
2024-09-02T22:25:00+00:00,,,1.36699962616,0.0,0.0,0.0
2024-09-02T22:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T22:35:00+00:00,,,1.375,0.0,0.0,0.0
2024-09-02T22:45:00+00:00,0.0,0.0,1.37699985504,0.0,0.0,0.0
2024-09-02T22:55:00+00:00,,,1.37399959564,0.0,0.0,0.0
2024-09-02T23:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T23:05:00+00:00,,,1.37799930573,0.0,0.0,0.0
2024-09-02T23:15:00+00:00,0.0,0.0,1.37299919128,0.0,0.0,0.0
2024-09-02T23:25:00+00:00,,,1.37099933624,0.0,0.0,0.0
2024-09-02T23:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T23:35:00+00:00,,,1.36699962616,0.0,0.0,0.0
2024-09-02T23:45:00+00:00,0.0,0.0,1.36199951172,0.0,0.0,0.0
2024-09-02T23:55:00+00:00,,,1.37999916077,0.0,0.0,0.0
2024-09-03T00:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T00:05:00+00:00,,,1.36499977112,0.0,0.0,0.0
2024-09-03T00:15:00+00:00,0.0,0.0,1.3719997406,0.0,0.0,0.0
2024-09-03T00:25:00+00:00,,,1.3719997406,0.0,0.0,0.0
2024-09-03T00:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T00:35:00+00:00,,,1.35799980164,0.0,0.0,0.0
2024-09-03T00:45:00+00:00,0.0,0.0,1.36499977112,0.0,0.0,0.0
2024-09-03T00:55:00+00:00,,,1.35899925232,0.0,0.0,0.0
2024-09-03T01:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T01:05:00+00:00,,,1.36199951172,0.0,0.0,0.0
2024-09-03T01:15:00+00:00,0.0,0.0,1.35499954224,0.0,0.0,0.0
2024-09-03T01:25:00+00:00,,,1.36499977112,0.0,0.0,0.0
2024-09-03T01:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T01:35:00+00:00,,,1.36199951172,0.0,0.0,0.0
2024-09-03T01:45:00+00:00,0.0,0.0,1.36699962616,0.0,0.0,0.0
2024-09-03T01:55:00+00:00,,,1.36299991608,0.0,0.0,0.0
2024-09-03T02:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T02:05:00+00:00,,,1.37099933624,0.0,0.0,0.0
2024-09-03T02:15:00+00:00,0.0,0.0,1.35299968719,0.0,0.0,0.0
2024-09-03T02:25:00+00:00,,,1.36100006104,0.0,0.0,0.0
2024-09-03T02:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T02:35:00+00:00,,,1.35699939728,0.0,0.0,0.0
2024-09-03T02:45:00+00:00,0.0,0.0,1.35599994659,0.0,0.0,0.0
2024-09-03T02:55:00+00:00,,,1.35299968719,0.0,0.0,0.0
2024-09-03T03:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T03:05:00+00:00,,,1.35099983215,0.0,0.0,0.0
2024-09-03T03:15:00+00:00,0.0,0.0,1.35699939728,0.0,0.0,0.0
2024-09-03T03:25:00+00:00,,,1.34799957275,0.0,0.0,0.0
2024-09-03T03:30:00+00:00,0.0,0.20000000298,,0.0,0.0,0.0
2024-09-03T03:35:00+00:00,,,1.34799957275,0.0,0.0,0.0
2024-09-03T03:45:00+00:00,0.0,0.0,1.33999919891,0.0,0.0,0.0
2024-09-03T03:55:00+00:00,,,1.33599948883,0.0,0.0,0.0
2024-09-03T04:00:00+00:00,0.20000000298,0.0,,0.0,0.0,0.0
2024-09-03T04:05:00+00:00,,,1.33899974823,0.0,0.0,0.0
2024-09-03T04:15:00+00:00,0.0,0.0,1.34200000763,0.0,0.0,0.0
2024-09-03T04:25:00+00:00,,,1.33099937439,0.0,0.0,0.0
2024-09-03T04:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T04:35:00+00:00,,,1.35400009155,0.0,0.0,0.0
2024-09-03T04:45:00+00:00,0.0,0.0,1.34899997711,0.0,0.0,0.0
2024-09-03T04:55:00+00:00,,,1.34799957275,0.0,0.0,0.0
2024-09-03T05:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T05:05:00+00:00,,,1.34599971771,0.0,0.0,0.0
2024-09-03T05:15:00+00:00,0.0,0.0,1.34399986267,0.0,0.0,0.0
2024-09-03T05:25:00+00:00,,,1.33500003815,0.0,0.0,0.0
2024-09-03T05:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T05:35:00+00:00,,,1.33199977875,0.0,0.0,0.0
2024-09-03T05:45:00+00:00,0.0,0.0,1.33699989319,0.0,0.0,0.0
2024-09-03T05:55:00+00:00,,,1.31999969482,0.0,0.0,0.0
2024-09-03T06:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T06:05:00+00:00,,,1.33699989319,0.0,0.0,0.0
2024-09-03T06:15:00+00:00,0.0,0.0,1.33500003815,0.0,0.0,0.0
2024-09-03T06:25:00+00:00,,,1.33199977875,0.0,0.0,0.0
2024-09-03T06:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T06:35:00+00:00,,,1.33099937439,0.0,0.0,0.0
2024-09-03T06:45:00+00:00,2.20000004768,0.0,1.33899974823,0.0,0.0,0.0
2024-09-03T06:55:00+00:00,,,1.34099960327,0.0,0.0,0.0
2024-09-03T07:00:00+00:00,3.0,0.0,,0.0,0.0,0.0
2024-09-03T07:05:00+00:00,,,1.33699989319,0.0,0.0,0.0
2024-09-03T07:15:00+00:00,0.0,0.0,1.35099983215,0.0,0.0,0.0
2024-09-03T07:25:00+00:00,,,1.34899997711,0.0,0.0,0.0
2024-09-03T07:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T07:35:00+00:00,,,1.4749994278,0.0,0.0,0.0
2024-09-03T07:45:00+00:00,0.0,0.0,1.49899959564,0.0,0.0,0.0
2024-09-03T07:55:00+00:00,,,1.4109992981,0.0,0.0,0.0
2024-09-03T08:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T08:05:00+00:00,,,1.37399959564,0.0,0.0,0.0
2024-09-03T08:15:00+00:00,0.0,0.0,1.33899974823,0.0,0.0,0.0
2024-09-03T08:25:00+00:00,,,1.3689994812,0.0,0.0,0.0
2024-09-03T08:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T08:35:00+00:00,,,1.35699939728,0.0,0.0,0.0
2024-09-03T08:45:00+00:00,0.0,0.800000011921,1.29599952698,0.0,0.0,0.0
2024-09-03T08:55:00+00:00,,,1.3109998703,0.0,0.0,0.0
2024-09-03T09:00:00+00:00,3.0,6.40000009537,,0.0,0.0,0.0
2024-09-03T09:05:00+00:00,,,1.37899971008,0.0,0.0,0.0
2024-09-03T09:15:00+00:00,5.0,0.40000000596,1.4939994812,0.0,0.0,0.0
2024-09-03T09:25:00+00:00,,,1.72900009155,0.0,0.0,0.0
2024-09-03T09:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T09:35:00+00:00,,,1.60699939728,0.0,0.0,0.0
2024-09-03T09:45:00+00:00,3.79999995232,0.20000000298,1.51799964905,0.0,0.0,0.0
2024-09-03T09:55:00+00:00,,,1.47299957275,0.0,0.0,0.0
2024-09-03T10:00:00+00:00,1.0,0.0,,0.0,0.0,0.0
2024-09-03T10:05:00+00:00,,,1.59200000763,0.0,0.0,0.0
2024-09-03T10:15:00+00:00,0.0,0.0,1.57899951935,0.0,0.0,0.0
