dateTime,t+1,t+2,t+3,t+4
2024-02-21 23:00:00,1.9845947418853191,1.969555069290562,2.3142792536672334,2.3239832073580526
2024-02-22 00:00:00,2.121725479384372,2.1097787815393296,2.459993390050075,2.4846785762960804
2024-02-22 01:00:00,2.230862398180103,2.220479914387914,2.573291508670543,2.60815994482518
2024-02-22 02:00:00,2.3649065334270736,2.351751693215235,2.7023110384754903,2.7378449526102977
2024-02-22 03:00:00,2.489733420346107,2.464339976548326,2.8054915587329536,2.8226925159062994
2024-02-22 04:00:00,2.61657845661072,2.565827426817066,2.8854562571115205,2.866020125587633
2024-02-22 05:00:00,2.7498912807513305,2.6741545618874216,2.9742262079642234,2.924691959918873
2024-02-22 06:00:00,2.768570010094283,2.684238217501804,2.977107057207371,2.916578758489247
2024-02-22 07:00:00,2.801965988468396,2.7089661055354486,2.9968619376929535,2.925354776484093
2024-02-22 08:00:00,2.8254399660609986,2.726861640168808,3.0117978760759585,2.933627844585246
2024-02-22 09:00:00,2.7598758665675454,2.6658017417030146,2.9508521485813217,2.8764600441007224
2024-02-22 10:00:00,2.649329571258382,2.5654144707694777,2.8545425646213234,2.7894421488241234
2024-02-22 11:00:00,2.5335413892871284,2.4616388134394493,2.7578845729786114,2.705315470982573
2024-02-22 12:00:00,4.093040293600462,3.93134192965224,4.254078696012637,4.171121230276849
2024-02-22 13:00:00,8.796550286906177,7.883623728426263,7.527942203716967,6.812408062495284
2024-02-22 14:00:00,7.201362786041516,6.738713758265499,6.76302164055554,6.383169118171556
2024-02-22 15:00:00,4.902964540704691,4.69794365231494,5.001943537212065,4.896088354083252
2024-02-22 16:00:00,3.7799246055799736,3.610151989937311,3.919238656946201,3.809864305740631
2024-02-22 17:00:00,3.054212476476891,2.9016624109606295,3.165424115823538,3.0385269204675325
2024-02-22 18:00:00,2.575246249960291,2.450861092724163,2.7031648691657644,2.5930943718857042
2024-02-22 19:00:00,2.370618484403806,2.266089751880311,2.5260943364822808,2.4350033561116544
2024-02-22 20:00:00,2.4101346624443822,2.308384754516091,2.5716534405696594,2.48510261777556
2024-02-22 21:00:00,2.342034677100919,2.2588836839004878,2.5385650401122994,2.4681556680169066
2024-02-22 22:00:00,2.391948216946768,2.3200255066796824,2.6107835820428815,2.5560532995813623
2024-02-22 23:00:00,2.469356188942273,2.409492993380635,2.7148813703190497,2.6769221839429855
2024-02-23 00:00:00,2.569280714473623,2.5167910610909656,2.8328845235789775,2.807359762568417
2024-02-23 01:00:00,2.7007905824104417,2.643617686138323,2.960425791962416,2.936097381688394
2024-02-23 02:00:00,2.932679366044172,2.8537936205361185,3.1620227509266483,3.128555118590399
2024-02-23 03:00:00,3.3645827824046215,3.2483638742129166,3.5579191865332436,3.497515738280753
2024-02-23 04:00:00,3.7632086807283907,3.6180159080120546,3.93405295821094,3.859670064574215
2024-02-23 05:00:00,4.20379573316664,4.043639530405322,4.3651033794051655,4.301386002369011
